title:PandaPaxx S16 Rolls

// Under Your Skin - Under your Skin (pve)
//notes: I’ve been hearing a lot of chatter about this bow. For good reason. It’s arguably a better Hush. Successful warm-up in conjunction with archer’s tempo really drops that draw time to near-instantaneous speeds. Ideally I would love that draw time and a damage perk to really maximize fun. A bow with chain reaction? Just better dragonfly. Bungie give it to me. Back to Under Your Skin we have a neutral bow that has utility being a legendary void option. Le Monarche just got a wonderful catalyst in unrelenting, so you could potentially have a legendary lemon through dragonfly and unrelenting together. I do think the uniqueness of archer’s tempo and successful warm-up is a great combo, but for every-day play the combos of archer’s and dragonfly or explosive head, or adaptive munitions to rip through various shields is just a better play.

Where the instant draw time really comes into a life of its own is PvP. Unfortunately to Under Your Skin’s detriment, this entirely relies on kills to get going, but once it does? Nearly unstoppable. Hush did have the benefit of not needing a kill, but with the chaos of 6v6 you really don’t need to worry as much. Clean someone up and reap the benefits. Another good combo would be the newly buffed hip-fire grip with opening shot for all the aim assist to hot-swap to a 120 hand cannon or another combo to clean up. tags:pve
dimwishlist:item=3886416794&perks=1840239774,2420895100,4245865861,2748801589
dimwishlist:item=3886416794&perks=1840239774,2420895100,4245865861,438098033
dimwishlist:item=3886416794&perks=1840239774,2420895100,4245865861,3523296417
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,4104185692
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,3007133316
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,1906147653
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,2748801589
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,438098033
dimwishlist:item=3886416794&perks=1840239774,2420895100,2682205016,3523296417
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,4104185692
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,3007133316
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,1906147653
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,2748801589
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,438098033
dimwishlist:item=3886416794&perks=1840239774,2420895100,3643424744,3523296417
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,4104185692
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,3007133316
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,1906147653
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,2748801589
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,438098033
dimwishlist:item=3886416794&perks=1840239774,2420895100,1428297954,3523296417
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,4104185692
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,3007133316
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,1906147653
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,2748801589
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,438098033
dimwishlist:item=3886416794&perks=1840239774,2420895100,2014892510,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,1820235745,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,4245865861,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,2682205016,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,3643424744,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,1428297954,3523296417
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,4104185692
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,3007133316
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,1906147653
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,2748801589
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,438098033
dimwishlist:item=3886416794&perks=1482024992,1087426260,2014892510,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,1820235745,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,4245865861,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,2682205016,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,3643424744,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,1428297954,3523296417
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,4104185692
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,3007133316
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,1906147653
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,2748801589
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,438098033
dimwishlist:item=3886416794&perks=1482024992,106909392,2014892510,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,1820235745,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,4245865861,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,2682205016,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,3643424744,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,1428297954,3523296417
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,4104185692
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,3007133316
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,1906147653
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,2748801589
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,438098033
dimwishlist:item=3886416794&perks=1482024992,2420895100,2014892510,3523296417


// Thoughtless - Thoughtless (pve)
//notes: Thoughtless might be the best weapon in this DLC. Incredible utility in solo and group activities and it’s craftable so you can really get exactly what you want. In PvE there will be nothing that trumps overflow and firing line for group activities. If you really don’t like overflow then you can opt for rapid hit instead. Focused fury will be the go-to perk for solo activities or where you don’t have enough people for firing line to activate. Keep a couple rolls around just to bounce back and forth.

It’s interesting to see this weapon when looking at PvP rolls. It directly competes with and arguably beats Shephard’s Watch in almost every category. Thoughtless has better base stats across the board but a slightly lower zoom. Depending on what you like your zoom to be at it could be a moot point, but with the recent adjustment to lower zoom sniper rifles they are still a competitive option. Having access to the Enclave to craft exactly what you want edges Thoughtless as the better sniper. The only reason to hang onto Shephard’s Watch would be to have an under pressure / opening shot roll in the eventual snapshot change Bungie teased. Having two accuracy and aim assist boosting perks really makes this weapon shine. tags:pve
dimwishlist:item=4067556514&perks=1840239774,2420895100,3643424744,2896038713
dimwishlist:item=4067556514&perks=1840239774,2420895100,3643424744,1771339417
dimwishlist:item=4067556514&perks=1840239774,2420895100,3643424744,2402480669
dimwishlist:item=4067556514&perks=1840239774,2420895100,3643424744,395388285
dimwishlist:item=4067556514&perks=1840239774,2420895100,2682205016,2896038713
dimwishlist:item=4067556514&perks=1840239774,2420895100,2682205016,1771339417
dimwishlist:item=4067556514&perks=1840239774,2420895100,2682205016,2402480669
dimwishlist:item=4067556514&perks=1840239774,2420895100,2682205016,395388285
dimwishlist:item=4067556514&perks=1840239774,2420895100,2938480696,2896038713
dimwishlist:item=4067556514&perks=1840239774,2420895100,2938480696,1771339417
dimwishlist:item=4067556514&perks=1840239774,2420895100,2938480696,2402480669
dimwishlist:item=4067556514&perks=1840239774,2420895100,2938480696,395388285
dimwishlist:item=4067556514&perks=1840239774,2420895100,247725512,2896038713
dimwishlist:item=4067556514&perks=1840239774,2420895100,247725512,1771339417
dimwishlist:item=4067556514&perks=1840239774,2420895100,247725512,2402480669
dimwishlist:item=4067556514&perks=1840239774,2420895100,247725512,395388285
dimwishlist:item=4067556514&perks=1840239774,1087426260,3643424744,2896038713
dimwishlist:item=4067556514&perks=1840239774,1087426260,3643424744,1771339417
dimwishlist:item=4067556514&perks=1840239774,1087426260,3643424744,2402480669
dimwishlist:item=4067556514&perks=1840239774,1087426260,3643424744,395388285
dimwishlist:item=4067556514&perks=1840239774,1087426260,2682205016,2896038713
dimwishlist:item=4067556514&perks=1840239774,1087426260,2682205016,1771339417
dimwishlist:item=4067556514&perks=1840239774,1087426260,2682205016,2402480669
dimwishlist:item=4067556514&perks=1840239774,1087426260,2682205016,395388285
dimwishlist:item=4067556514&perks=1840239774,1087426260,2938480696,2896038713
dimwishlist:item=4067556514&perks=1840239774,1087426260,2938480696,1771339417
dimwishlist:item=4067556514&perks=1840239774,1087426260,2938480696,2402480669
dimwishlist:item=4067556514&perks=1840239774,1087426260,2938480696,395388285
dimwishlist:item=4067556514&perks=1840239774,1087426260,247725512,2896038713
dimwishlist:item=4067556514&perks=1840239774,1087426260,247725512,1771339417
dimwishlist:item=4067556514&perks=1840239774,1087426260,247725512,2402480669
dimwishlist:item=4067556514&perks=1840239774,1087426260,247725512,395388285
dimwishlist:item=4067556514&perks=1840239774,106909392,3643424744,2896038713
dimwishlist:item=4067556514&perks=1840239774,106909392,3643424744,1771339417
dimwishlist:item=4067556514&perks=1840239774,106909392,3643424744,2402480669
dimwishlist:item=4067556514&perks=1840239774,106909392,3643424744,395388285
dimwishlist:item=4067556514&perks=1840239774,106909392,2682205016,2896038713
dimwishlist:item=4067556514&perks=1840239774,106909392,2682205016,1771339417
dimwishlist:item=4067556514&perks=1840239774,106909392,2682205016,2402480669
dimwishlist:item=4067556514&perks=1840239774,106909392,2682205016,395388285
dimwishlist:item=4067556514&perks=1840239774,106909392,2938480696,2896038713
dimwishlist:item=4067556514&perks=1840239774,106909392,2938480696,1771339417
dimwishlist:item=4067556514&perks=1840239774,106909392,2938480696,2402480669
dimwishlist:item=4067556514&perks=1840239774,106909392,2938480696,395388285
dimwishlist:item=4067556514&perks=1840239774,106909392,247725512,2896038713
dimwishlist:item=4067556514&perks=1840239774,106909392,247725512,1771339417
dimwishlist:item=4067556514&perks=1840239774,106909392,247725512,2402480669
dimwishlist:item=4067556514&perks=1840239774,106909392,247725512,395388285
dimwishlist:item=4067556514&perks=839105230,2420895100,3643424744,2896038713
dimwishlist:item=4067556514&perks=839105230,2420895100,3643424744,1771339417
dimwishlist:item=4067556514&perks=839105230,2420895100,3643424744,2402480669
dimwishlist:item=4067556514&perks=839105230,2420895100,3643424744,395388285
dimwishlist:item=4067556514&perks=839105230,2420895100,2682205016,2896038713
dimwishlist:item=4067556514&perks=839105230,2420895100,2682205016,1771339417
dimwishlist:item=4067556514&perks=839105230,2420895100,2682205016,2402480669
dimwishlist:item=4067556514&perks=839105230,2420895100,2682205016,395388285
dimwishlist:item=4067556514&perks=839105230,2420895100,2938480696,2896038713
dimwishlist:item=4067556514&perks=839105230,2420895100,2938480696,1771339417
dimwishlist:item=4067556514&perks=839105230,2420895100,2938480696,2402480669
dimwishlist:item=4067556514&perks=839105230,2420895100,2938480696,395388285
dimwishlist:item=4067556514&perks=839105230,2420895100,247725512,2896038713
dimwishlist:item=4067556514&perks=839105230,2420895100,247725512,1771339417
dimwishlist:item=4067556514&perks=839105230,2420895100,247725512,2402480669
dimwishlist:item=4067556514&perks=839105230,2420895100,247725512,395388285
dimwishlist:item=4067556514&perks=839105230,1087426260,3643424744,2896038713
dimwishlist:item=4067556514&perks=839105230,1087426260,3643424744,1771339417
dimwishlist:item=4067556514&perks=839105230,1087426260,3643424744,2402480669
dimwishlist:item=4067556514&perks=839105230,1087426260,3643424744,395388285
dimwishlist:item=4067556514&perks=839105230,1087426260,2682205016,2896038713
dimwishlist:item=4067556514&perks=839105230,1087426260,2682205016,1771339417
dimwishlist:item=4067556514&perks=839105230,1087426260,2682205016,2402480669
dimwishlist:item=4067556514&perks=839105230,1087426260,2682205016,395388285
dimwishlist:item=4067556514&perks=839105230,1087426260,2938480696,2896038713
dimwishlist:item=4067556514&perks=839105230,1087426260,2938480696,1771339417
dimwishlist:item=4067556514&perks=839105230,1087426260,2938480696,2402480669
dimwishlist:item=4067556514&perks=839105230,1087426260,2938480696,395388285
dimwishlist:item=4067556514&perks=839105230,1087426260,247725512,2896038713
dimwishlist:item=4067556514&perks=839105230,1087426260,247725512,1771339417
dimwishlist:item=4067556514&perks=839105230,1087426260,247725512,2402480669
dimwishlist:item=4067556514&perks=839105230,1087426260,247725512,395388285
dimwishlist:item=4067556514&perks=839105230,106909392,3643424744,2896038713
dimwishlist:item=4067556514&perks=839105230,106909392,3643424744,1771339417
dimwishlist:item=4067556514&perks=839105230,106909392,3643424744,2402480669
dimwishlist:item=4067556514&perks=839105230,106909392,3643424744,395388285
dimwishlist:item=4067556514&perks=839105230,106909392,2682205016,2896038713
dimwishlist:item=4067556514&perks=839105230,106909392,2682205016,1771339417
dimwishlist:item=4067556514&perks=839105230,106909392,2682205016,2402480669
dimwishlist:item=4067556514&perks=839105230,106909392,2682205016,395388285
dimwishlist:item=4067556514&perks=839105230,106909392,2938480696,2896038713
dimwishlist:item=4067556514&perks=839105230,106909392,2938480696,1771339417
dimwishlist:item=4067556514&perks=839105230,106909392,2938480696,2402480669
dimwishlist:item=4067556514&perks=839105230,106909392,2938480696,395388285
dimwishlist:item=4067556514&perks=839105230,106909392,247725512,2896038713
dimwishlist:item=4067556514&perks=839105230,106909392,247725512,1771339417
dimwishlist:item=4067556514&perks=839105230,106909392,247725512,2402480669
dimwishlist:item=4067556514&perks=839105230,106909392,247725512,395388285
dimwishlist:item=4067556514&perks=4090651448,2420895100,3643424744,2896038713
dimwishlist:item=4067556514&perks=4090651448,2420895100,3643424744,1771339417
dimwishlist:item=4067556514&perks=4090651448,2420895100,3643424744,2402480669
dimwishlist:item=4067556514&perks=4090651448,2420895100,3643424744,395388285
dimwishlist:item=4067556514&perks=4090651448,2420895100,2682205016,2896038713
dimwishlist:item=4067556514&perks=4090651448,2420895100,2682205016,1771339417
dimwishlist:item=4067556514&perks=4090651448,2420895100,2682205016,2402480669
dimwishlist:item=4067556514&perks=4090651448,2420895100,2682205016,395388285
dimwishlist:item=4067556514&perks=4090651448,2420895100,2938480696,2896038713
dimwishlist:item=4067556514&perks=4090651448,2420895100,2938480696,1771339417
dimwishlist:item=4067556514&perks=4090651448,2420895100,2938480696,2402480669
dimwishlist:item=4067556514&perks=4090651448,2420895100,2938480696,395388285
dimwishlist:item=4067556514&perks=4090651448,2420895100,247725512,2896038713
dimwishlist:item=4067556514&perks=4090651448,2420895100,247725512,1771339417
dimwishlist:item=4067556514&perks=4090651448,2420895100,247725512,2402480669
dimwishlist:item=4067556514&perks=4090651448,2420895100,247725512,395388285
dimwishlist:item=4067556514&perks=4090651448,1087426260,3643424744,2896038713
dimwishlist:item=4067556514&perks=4090651448,1087426260,3643424744,1771339417
dimwishlist:item=4067556514&perks=4090651448,1087426260,3643424744,2402480669
dimwishlist:item=4067556514&perks=4090651448,1087426260,3643424744,395388285
dimwishlist:item=4067556514&perks=4090651448,1087426260,2682205016,2896038713
dimwishlist:item=4067556514&perks=4090651448,1087426260,2682205016,1771339417
dimwishlist:item=4067556514&perks=4090651448,1087426260,2682205016,2402480669
dimwishlist:item=4067556514&perks=4090651448,1087426260,2682205016,395388285
dimwishlist:item=4067556514&perks=4090651448,1087426260,2938480696,2896038713
dimwishlist:item=4067556514&perks=4090651448,1087426260,2938480696,1771339417
dimwishlist:item=4067556514&perks=4090651448,1087426260,2938480696,2402480669
dimwishlist:item=4067556514&perks=4090651448,1087426260,2938480696,395388285
dimwishlist:item=4067556514&perks=4090651448,1087426260,247725512,2896038713
dimwishlist:item=4067556514&perks=4090651448,1087426260,247725512,1771339417
dimwishlist:item=4067556514&perks=4090651448,1087426260,247725512,2402480669
dimwishlist:item=4067556514&perks=4090651448,1087426260,247725512,395388285
dimwishlist:item=4067556514&perks=4090651448,106909392,3643424744,2896038713
dimwishlist:item=4067556514&perks=4090651448,106909392,3643424744,1771339417
dimwishlist:item=4067556514&perks=4090651448,106909392,3643424744,2402480669
dimwishlist:item=4067556514&perks=4090651448,106909392,3643424744,395388285
dimwishlist:item=4067556514&perks=4090651448,106909392,2682205016,2896038713
dimwishlist:item=4067556514&perks=4090651448,106909392,2682205016,1771339417
dimwishlist:item=4067556514&perks=4090651448,106909392,2682205016,2402480669
dimwishlist:item=4067556514&perks=4090651448,106909392,2682205016,395388285
dimwishlist:item=4067556514&perks=4090651448,106909392,2938480696,2896038713
dimwishlist:item=4067556514&perks=4090651448,106909392,2938480696,1771339417
dimwishlist:item=4067556514&perks=4090651448,106909392,2938480696,2402480669
dimwishlist:item=4067556514&perks=4090651448,106909392,2938480696,395388285
dimwishlist:item=4067556514&perks=4090651448,106909392,247725512,2896038713
dimwishlist:item=4067556514&perks=4090651448,106909392,247725512,1771339417
dimwishlist:item=4067556514&perks=4090651448,106909392,247725512,2402480669
dimwishlist:item=4067556514&perks=4090651448,106909392,247725512,395388285


// Explosive Personality - Explosive Personality (pve)
//notes: Explosive Personality is an interesting weapon. No lead from gold to pair with double special weapons builds like Deafening Whisper. And no adept mods like Forbearance will get. Being solar alone will get it a lot of use and having the ability to get auto-loading holster will give it the ease of use neither of the other wave frame launchers can get. I think Explosive Personality will be the base that other wave frame launchers will be compared to, not because of how good it can be, but mostly because of how easy it will be to use. A horde of thrall coming towards you? Pop your wave grenade and get healing or better damage. The wombo combo of stats for all and one for all for maximum grenade-dage (new word, copyright pending) you could ever want.

I do not think wave frame grenade launchers have much of a foothold in Crucible besides meme builds. They definitely have their use, especially with disruption break. But a regular tube grenade launcher will just do the job better. tags:pve
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,3300816228,4049631843
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,3528046508,4049631843
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,1583705720,4049631843
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,1409206216,4049631843
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,1171147302,4049631843
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,1683379515
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,3108830275
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,855168139
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,859780267
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,2216471363
dimwishlist:item=4096943616&perks=1441682018,3492396210,2779035018,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,2216471363
dimwishlist:item=4096943616&perks=1441682018,2822142346,3300816228,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,2216471363
dimwishlist:item=4096943616&perks=1441682018,2822142346,3528046508,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,2216471363
dimwishlist:item=4096943616&perks=1441682018,2822142346,1583705720,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,2216471363
dimwishlist:item=4096943616&perks=1441682018,2822142346,1409206216,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,2216471363
dimwishlist:item=4096943616&perks=1441682018,2822142346,1171147302,4049631843
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,1683379515
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,3108830275
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,855168139
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,859780267
dimwishlist:item=4096943616&perks=1441682018,2822142346,2779035018,2216471363
